Scan REF,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,E01-08-dd.gpr;E01-10-dd.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,htu_yap04mM_2_1.gpr;htu_yap04mM_add1.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,mena_wt.gpr;mena_wt22.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,htu_skn04mM_2.gpr;htu_skn04mM_add.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,mena_sy.gpr;mena_sy22.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr,E01-07-WT.gpr;E01-09-WT.gpr
Reporter REF,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2,Unknown:MR_Norm_log2,Unknown:SD_Norm_log2,Unknown:CV_Norm_log2
CAGL0A02387g,0.743915617,0.252006822,0.295665514,-0.440061811,0.049365923,0.422838475,0.482062589,0.69625285,0.428247374,0.073599305,0.19556299,0.20269904,0.7159735,1.140063279,0.816883232,0.887149379,0.345869259,0.475378601
CAGL0A02409g,-0.269273658,0.26702853,0.269599622,-0.159148643,0.138242528,0.538630357,-0.518601326,0.368283736,0.591088757,0.361480629,0.633535185,0.572060354,-0.548995562,0.707575254,0.337821016,-0.765044937,0.369313317,0.879641192
CAGL0A02431g,0.038771759,0.328200488,0.388487747,0.215358984,0.119493491,0.045373083,0.623180224,0.728948001,0.37904805,0.243038544,0.914246425,0.972771841,-0.261127728,0.373759771,0.967475815,null,null,null
CAGL0A02475g,0.211975283,0.431098128,0.430225488,-0.057322667,0.14497307,0.06130939,-0.295656746,null,null,-0.435916229,null,null,0.498636673,0.565391755,0.667509263,null,null,null
CAGL0A02486g,-0.439080258,0.369828785,0.394193828,0.21166051,0.053172333,0.062561028,0.299407326,0.049904456,0.553606536,-0.224985798,null,null,0.479790863,0.149435079,0.668443887,-0.873588585,0.364171309,0.997212105
CAGL0A02508g,0.020075008,0.46416612,0.345296997,-0.281646779,0.068796198,0.07233811,0.774511665,null,null,-0.059759081,0.535580822,0.47355729,0.182229224,null,null,-0.413031008,0.145157858,0.713040022
CAGL0A02530g,0.143916606,0.265357963,0.110181126,3.403955008,0.418341349,0.255825149,0.75094321,0.641496371,0.376571134,3.47374207,0.602432272,0.401691926,-0.027286946,0.306969062,0.518725676,4.513852592,0.187064059,0.50283432
CAGL0A02552g,-0.210139898,0.123556037,0.166637476,0.164761519,0.314187102,0.167506385,0.020316514,0.553755973,0.437782106,0.27906977,0.211731373,0.249221588,0.111296671,0.383493532,0.763523175,-0.321819941,0.567597524,0.299844893
CAGL0A02596g,-0.293092199,0.213978645,0.193341488,0.081671791,0.138737371,0.11616596,0.445982341,0.445126705,0.556015007,0.10970311,0.310407511,0.398441581,0.031465134,0.394910529,0.655866547,null,null,null
CAGL0A02629g,0.259021361,0.104086067,0.21609025,0.055376177,0.398721995,0.280690431,-0.43744293,0.651941828,0.33886493,-0.050746969,0.41271062,0.224649272,-0.719289315,0.140964279,0.292013804,-0.165522362,0.120207041,0.519028389
CAGL0A02651g,-0.276320563,0.08917505,0.136119784,-0.556563705,0.827761255,0.274092829,-0.758167585,0.381918895,0.48794848,-0.621144685,0.312894488,0.288079911,-0.6000998,0.463346979,0.161831455,0.193147133,0.619297789,0.193028029
CAGL0A02673g,-0.955107112,0.161023193,0.120920197,0.237028135,0.080918962,0.079927172,-0.721634368,0.396605977,0.940443902,0.148701239,0.115781283,0.254503855,-0.861057856,0.283925729,0.369601113,-0.878185817,0.454137511,0.302003972
CAGL0A02695g,0.390274782,0.30135831,0.320895417,0.215773998,0.040654553,0.054730341,0.092520278,0.52001778,0.754512397,-0.404922771,0.440970692,0.148859319,-0.150603978,0.068714459,0.338758244,-0.009796348,null,null
CAGL0A02750g,0.780025435,0.105645699,0.127290537,-0.359059429,0.626790351,0.489743238,0.350458057,0.446129932,0.708022009,-0.519102304,0.445616214,0.314036014,-0.383874649,0.216966125,0.378596544,1.301736621,0.856837369,0.054277565
CAGL0A02772g,0.477268373,0.154844613,0.20617553,0.25100128,0.329646479,0.236643659,0.561875689,0.468741116,0.561816098,0.367021815,null,null,0.256415662,0.129989196,0.483438213,null,null,null
CAGL0A02794g,-0.365229903,0.311542763,0.185927219,-0.181029759,0.04608941,0.000506949,0.046996273,0.450406737,0.477703654,0.152923475,0.275614355,0.029255551,null,null,null,-0.237689294,0.549847829,0.930726206
CAGL0A02816g,0.805762524,0.214917734,0.080909722,null,null,null,null,null,null,null,null,null,0.115477217,null,null,-0.6983443,null,null
CAGL0A02838g,0.138432188,0.261965345,0.090018735,0.150264677,0.056086564,0.005740326,0.247927513,null,null,-0.110957103,null,null,null,null,null,null,null,null
CAGL0A02860g,-0.013322375,0.294786328,0.084946107,2.107175736,null,null,0.285857464,0.456870292,0.461878865,2.09616939,null,null,null,null,null,0.698994759,0.33048927,0.970648317
CAGL0A02882g,0.299339228,0.3286673,0.113190218,-0.220643997,0.267489225,0.999399582,-0.039074568,0.679790114,0.946621646,0.158497685,0.39092358,0.228907807,-0.01414276,0.49011388,0.50924115,0.553155164,0.15176565,0.718734776
CAGL0A02904g,-0.028395997,0.075963836,0.186476109,0.969601782,0.393867074,1.291779673,null,null,null,null,null,null,0.661997696,0.484707871,1.002496215,null,null,null
CAGL0A02926g,0.008170833,0.271199095,0.273882794,-0.034235017,0.156126633,0.476884498,0.549815042,0.682440816,0.45944501,0.073536937,0.314967334,0.358947579,-0.242257234,0.318289693,0.475737061,-0.052539781,0.475665794,0.489894628
CAGL0A02948g,0.00969544,0.191892352,0.06197054,0.013839595,0.006949962,0.03365534,0.168134554,0.367778717,0.70279311,0.479778615,0.449462712,0.423521666,0.259955917,0.171065193,0.407530246,0.200662545,0.345585751,0.86051555
CAGL0A02970g,0.456863457,0.225848538,0.191952389,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0A02992g,-0.018102729,0.084207386,0.168943935,0.011679556,0.2543528,0.977956372,0.402081254,0.404999698,0.413483292,-0.113147158,null,null,null,null,null,null,null,null
CAGL0A03014g,0.619882541,0.198659026,0.284448894,null,null,null,null,null,null,1.647070514,null,null,null,null,null,null,null,null
CAGL0A03036g,0.309779169,0.21977601,0.105683367,-0.418053421,0.237633587,0.619233441,1.139584136,0.587354066,0.338669957,0.202163731,0.606243108,0.404165384,0.863129728,0.58683707,0.685120907,0.654271157,0.154808994,0.576003153
CAGL0A03058g,0.301802518,0.422929187,0.461091589,0.355930882,null,null,null,null,null,-0.195033341,0.751075662,0.739847284,-0.142644641,0.602594402,1.019339143,-0.091798718,null,null
CAGL0A03102g,2.17201271,0.497269975,0.509965043,-0.632652752,0.107990896,0.038181205,1.441355395,0.456870292,0.282423699,0.345651208,0.245771487,0.271902116,1.456278839,0.353365938,0.494029976,0.068136365,0.732949572,0.664140531
CAGL0A03117,-0.891932833,0.116903398,0.189561522,-0.174148347,0.563924849,0.219585923,0.312904418,0.961017909,0.176719806,0.104279287,0.335011718,0.255417727,-0.892288612,0.534414386,0.31117753,0.170963462,0.1518754,0.516189974
CAGL0A03124g,-0.642673849,0.03430507,0.155047919,0.17126227,0.063856693,0.069246642,-0.194326788,1.044548565,0.072801042,0.278326786,0.667984411,0.377118459,-0.476566067,0.744708468,0.07676202,-0.201084518,0.296000969,0.824881047
CAGL0A03168g,-0.987142535,0.264479602,0.146995475,null,null,null,-0.632883732,1.235544011,0.127352226,null,null,null,-0.93428469,1.04194815,0.190024131,0.480652199,0.010424304,0.087667854
CAGL0A03190g,0.012423006,0.21080657,0.175224343,-0.012858345,0.005051571,0.03246863,0.70869951,0.466204869,0.496234799,0.199101389,0.48953807,0.248428528,-0.028758993,null,null,null,null,null
CAGL0A03212g,-0.836990055,0.096461082,0.195873866,0.654159988,0.003483912,0.027133317,-0.597241793,0.365461488,0.869315797,0.643520266,0.407339303,0.124479775,0.487801822,0.387756369,0.307611242,0.289039266,0.163487093,0.540990525
CAGL0A03234g,-0.811280477,0.205966552,0.287669127,-0.190399117,0.379699661,0.22364442,-0.755537217,1.469279932,0.226574504,-0.253397948,0.226136246,0.162814305,-1.152636076,0.827962996,0.107981012,-0.244681858,0.406191657,0.309577229
CAGL0A03256g,-0.273694884,0.203074154,0.273164031,0.077928575,null,null,0.15140059,null,null,0.325909849,0.513631434,0.45321526,0.857107957,null,null,null,null,null
CAGL0A03278g,-0.744188587,0.145071707,0.085077106,-0.173596947,0.173177323,0.45949427,-0.656497599,1.29369998,0.135256629,0.330362211,0.399602177,0.256516661,-0.986329074,1.144885727,0.246098103,0.16562297,0.318079081,0.851418928
CAGL0A03300g,0.399083056,null,null,null,null,null,0.280495376,null,null,null,null,null,null,null,null,null,null,null
CAGL0A03322g,-0.056495812,0.171923221,0.005147424,0.479731648,0.581258325,1.506287415,0.571195948,0.468025492,0.554216633,0.371870333,0.299319925,0.390156718,1.088950923,null,null,null,null,null
CAGL0A03344g,0.697292782,0.296144206,0.13411986,-0.172323967,null,null,null,null,null,-0.732934377,0.290560311,0.182526275,-0.545517157,0.366941553,1.212824509,0.003087446,0.338318474,0.489003687
CAGL0A03366g,-0.086243726,0.254469529,0.25611139,-0.691826901,0.669811355,0.222781251,-0.094009388,1.266594599,0.261183038,-0.394099007,0.514079155,0.487408115,-0.649854923,1.071989976,0.254624912,0.04037282,0.661819678,1.113550435
CAGL0A03388g,-0.834850575,0.5406641,0.397627154,-0.410476529,0.423695064,0.169799865,-0.968333432,1.35566879,0.214777179,0.239169623,0.513602145,0.353608157,-0.815516227,1.149751338,0.251161682,0.069348093,0.168697532,0.684576864
CAGL0A03410g,-0.423483435,null,null,-0.133383958,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0A03432g,-0.024852941,0.213500556,0.295022254,0.505391775,0.083562879,0.081582675,-0.004940684,0.628495341,0.746057729,0.117233225,0.246826793,0.00847496,-0.165347106,0.248462915,1.284602182,-0.464291772,0.729079393,1.38583176
CAGL0A03454g,-0.047052947,0.360865128,0.222089404,-0.289296488,0.046148061,0.000470298,-0.058261563,0.325190137,0.470827653,-0.014851903,0.152955149,0.059297169,-0.101954148,0.330544429,0.643944773,-0.247870415,0.97572225,1.534389341
CAGL0A03476g,1.768044748,0.162499567,0.189434207,-1.282922178,0.111767737,0.293207296,0.918334575,0.376829956,0.30470689,-0.718189645,0.345669947,0.386677013,0.080795151,0.901760806,0.215948182,-0.003181897,0.919443701,1.421874754
CAGL0A03498g,0.08038221,0.183441961,0.0457813,null,null,null,null,null,null,null,null,null,null,null,null,-1.386111032,null,null
CAGL0A03564g,0.014836004,0.456982407,0.428450562,0.13656055,0.157047319,0.068864465,0.035691707,null,null,0.073070328,0.28958266,0.227351518,0.403124178,null,null,-0.200795737,0.282477628,0.722491251
CAGL0A03586g,null,null,null,1.657363008,null,null,null,null,null,null,null,null,null,null,null,0.529084266,0.481288868,1.217520322
CAGL0A03608g,0.223319663,null,null,0.250909199,0.820383915,1.382476623,0.06098237,0.693635446,0.839914126,0.677608967,null,null,null,null,null,null,null,null
CAGL0A03630g,0.528388737,0.231087018,0.306871016,0.48709412,0.708500268,1.742638446,-0.389985452,1.524281568,0.893837055,-0.248802257,null,null,1.032252145,0.513790822,0.432063631,0.04038067,1.861846927,2.822277367
CAGL0A03652g,-1.212028816,0.163556948,0.255586608,1.095515907,0.198090787,0.09456572,-0.679276797,0.268657158,0.687242525,0.650532848,0.191402983,0.031532118,-0.563613339,0.119361509,1.563633952,-0.807144778,0.261731842,0.749321006
CAGL0A03674g,-1.155573367,0.33313677,0.390524279,1.169259705,null,null,-0.79802712,null,null,null,null,null,null,null,null,null,null,null
CAGL0A03696g,0.062722063,0.216041767,0.283271084,-0.028603112,0.042333954,0.05578079,0.388459851,0.44749853,0.924762497,-0.154285145,0.323613829,0.209465086,-0.244765371,0.29222564,0.388799997,0.234927462,0.331291308,0.487744076
CAGL0A03718g,0.30930139,0.441427145,0.47633348,-0.493637391,0.368482469,0.395916155,-0.605615106,0.740599901,0.235082925,-0.293258936,0.289218965,0.174588714,-0.918117021,0.82838566,0.084283838,0.546662159,0.809541707,0.16430914
CAGL0A03740g,0.072603749,null,null,-0.254302256,0.393801306,0.277542653,0.682618409,null,null,null,null,null,0.091922489,null,null,null,null,null
CAGL0A03784g,null,null,null,-0.270529845,0.036226452,0.006670376,null,null,null,-0.06303374,null,null,null,null,null,-0.080183014,null,null
CAGL0A03806g,-0.238762363,0.416718602,0.463818959,null,null,null,0.989193245,null,null,null,null,null,null,null,null,null,null,null
CAGL0A03828g,-0.202749054,0.21351791,0.154692309,0.169291251,0.334909235,0.854189761,0.220974923,1.073823214,0.483479528,0.12362711,0.230186793,0.216337484,0.405364841,0.583782884,0.590635163,0.081270233,0.105027683,0.043550051
CAGL0A03872g,0.025695543,0.3097233,0.367474824,-0.755439385,0.961539475,0.334218509,-0.387078385,1.129652237,0.210410363,-0.70361168,0.375409069,0.342030514,-0.471612686,0.215638867,0.36275868,0.085458196,0.494666251,0.321332355
CAGL0A03927g,0.634755513,0.356521588,0.338219149,-0.698684351,0.242227135,0.428472264,1.284080217,0.373406158,0.322091961,-0.020781472,0.480486598,0.504310918,-0.015462649,0.644962806,0.873282812,0.444408193,0.631301305,0.289457683
CAGL0A03949g,0.148344777,0.204055755,0.042413051,-0.196796168,0.176424265,0.664957264,0.525721131,0.384263858,0.572534672,0.12908846,0.333012776,0.392495892,-0.040750326,0.601622308,0.868349248,0.540175752,0.667753409,1.030687209
CAGL0A03971g,-0.136486446,0.204918034,0.129225328,-0.223664406,0.153967959,0.066937436,0.562600951,1.11291074,2.644708474,0.738895605,0.210431759,0.017795269,-0.069238304,0.900002769,1.043343709,0.375740819,0.356133808,0.835084557
CAGL0A03993g,-0.026718569,0.094184726,0.136653894,-0.175911182,0.160819304,0.071225147,0.463398006,0.912599886,0.417966346,-0.126661964,null,null,0.980457426,1.857571711,0.853906989,0.750486992,0.456090454,0.668316074
CAGL0A04015g,-1.865850215,0.107537306,0.142136689,0.872297951,0.077204054,0.018937394,-1.66401735,0.819313095,0.271086394,0.457069417,0.505112427,0.319868645,-1.467415814,0.88993514,0.097381882,-0.437661553,1.411811791,0.790568093
CAGL0A04037g,-1.776597601,0.154711966,0.251511096,1.291199915,0.265458382,0.658642768,-1.190293825,0.458706386,0.539803526,0.60061991,0.725259009,0.69689559,-0.8858033,0.256231069,0.345991755,-1.590361555,0.862764934,0.250904554
CAGL0A04059g,-0.539515457,0.298205892,0.167840724,0.393117824,0.146970372,0.53246654,-0.788330759,0.503912069,0.460611437,0.386145856,0.402983043,0.357316298,-1.11232225,0.33345191,0.585484339,-0.946062381,0.977583623,0.074021326
CAGL0A04081g,0.256617722,0.160152916,0.091387167,-0.127907311,0.467374429,0.466518488,-0.167943673,0.364468838,0.496591238,-0.112404971,0.535592258,0.534222956,0.088655163,0.410591661,0.259782519,-0.219514959,0.197195069,0.868050039
CAGL0A04103g,0.671361162,0.338134909,0.274730546,0.657775772,0.206367432,0.158674868,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0A04125g,-0.491042161,0.088463678,0.113797246,0.461159455,0.363810166,0.830811684,-0.815245845,0.781695642,0.197318816,0.415083766,0.530658974,0.461177076,-1.108322822,0.869157085,0.146171703,0.280935711,0.562706749,0.308869315
CAGL0A04147g,0.427726884,0.232448836,0.220776531,-0.028633541,0.026163566,0.0129589,0.351378862,null,null,0.099063187,0.094342429,0.101668106,null,null,null,-0.914602903,null,null
CAGL0A04169g,-0.192253222,0.087805404,0.129896416,0.564212172,0.142055819,0.059484345,0.595324411,0.677821941,0.415613027,0.439839389,0.248572552,0.246324527,-0.021866311,0.127172468,0.948139681,-1.33057704,0.438895336,0.911221359
CAGL0A04213g,-0.880805164,0.071969612,0.104361075,0.37474421,0.064787835,0.011177904,0.050576598,0.653387113,0.322875758,0.001881524,0.051612119,0.207618447,-0.394915292,0.463050504,0.251174905,-0.439890459,0.256601791,0.506752467
CAGL0A04235g,-0.119026721,0.180521657,0.110316405,0.255818982,0.062274413,0.009607206,0.424689089,0.633797489,1.390297493,-0.04580369,null,null,0.810275724,0.365631222,0.524121527,null,null,null
CAGL0A04257g,-1.172976719,0.082795881,0.198124306,1.318176027,0.008131445,0.034393916,-1.340069095,0.533599701,1.19530828,1.026952653,null,null,0.011579722,0.89807982,0.809192857,-0.956315773,0.131436819,0.698929063
CAGL0A04279g,0.175218537,0.361079738,0.174554363,-0.035028806,0.062160393,0.009535952,0.371916267,0.294331347,0.775642898,0.273121031,0.258759823,0.329699139,0.246088825,0.544494835,0.621490523,0.131944441,0.203818302,0.760044261
CAGL0A04301g,0.975263527,0.059301663,0.180906959,-0.169510246,0.044447412,0.00153304,0.826248456,0.577202754,0.395906539,-0.083869635,0.697688954,0.696971832,0.837467619,0.551640171,0.718691646,null,null,null
CAGL0A04323g,-0.124821531,0.230535837,0.173514969,0.066819506,0.246853257,0.184202687,0.48803265,0.435615429,0.458983731,0.106115119,0.058730077,0.127450898,0.237881564,0.097269289,0.519598441,0.469285003,0.297860095,0.388899106
CAGL0A04345g,0.641221453,0.277528688,0.330194253,-0.159317248,0.062578379,0.068446655,0.439045608,0.810905179,0.468908926,-0.139495892,0.13476902,0.07243699,-0.054405919,1.004487478,0.851788785,0.887008389,null,null
CAGL0A04367g,0.552082996,0.23337865,0.12877799,-0.571197011,0.053339067,0.062665346,null,null,null,0.70330695,null,null,null,null,null,-1.79485653,null,null
CAGL0A04389g,0.723750608,0.05353123,0.133570189,-0.86785313,0.153354241,0.125340986,0.307089586,null,null,0.168028676,0.237628433,0.344263244,1.057374263,null,null,1.427278686,null,null
CAGL0A04411g,-0.366014419,0.113564033,0.119707049,0.179553433,0.15069294,0.123670019,0.415235012,0.368799426,0.868574639,1.518656812,null,null,-0.278301162,null,null,null,null,null
CAGL0A04433g,0.480675133,0.081919668,0.144607212,-0.359757227,0.134905417,0.113761644,0.62624178,0.32320135,0.709913376,0.418916772,0.387122289,0.343801372,1.233199176,null,null,0.447453565,0.179198433,0.716062122
CAGL0A04455g,-0.272957978,0.138627662,0.194573044,0.303395281,0.031391918,0.048937303,0.498035251,0.339019547,0.565601897,null,null,null,0.324912206,0.692478448,0.580762448,null,null,null
CAGL0A04477g,0.551923211,0.332040589,0.334552023,-0.062988933,0.09267818,0.028608932,0.125942095,0.542382721,1.062974947,0.584059216,0.773762836,0.863537088,0.924938879,1.047011081,0.541397697,null,null,null
CAGL0A04499g,-0.439692014,0.207959433,0.144238829,0.877300954,0.579262661,1.072262251,-0.416128611,0.812325318,0.91722329,0.490258547,0.221436776,0.048828593,1.042091333,null,null,-0.123327416,0.737336148,1.453980716
CAGL0A04521g,-0.164602168,0.18961675,0.002802142,-0.405825548,0.537039878,0.161466791,-0.634761063,1.593340834,0.295243953,0.233385456,0.516211692,0.373222569,-0.670885379,1.594568023,0.481542053,0.007606447,0.127304195,0.66889573
CAGL0A04543g,-0.50398859,0.181457625,0.097589072,0.20617152,0.043717689,0.001989046,-0.266759869,0.290528541,0.514277076,0.709024375,null,null,-0.594731559,0.863327154,1.536298726,-1.00904514,null,null
CAGL0A04565g,-0.262210425,0.166618114,0.26143419,-0.162697337,0.050932288,0.668730757,0.57593565,0.349419911,0.821273525,-0.038752661,0.124322529,0.260762517,0.037814659,0.756421148,0.885765713,null,null,null
CAGL0A04587g,0.318197083,0.182642852,0.045076674,0.203820489,0.282591344,0.147611707,0.36517651,0.721179815,0.269058774,0.309409608,0.582855489,0.646821602,-0.047368981,0.283632596,1.168802688,-0.33757048,null,null
CAGL0A04609g,-0.009524813,0.18773097,0.175843246,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0A04631g,-0.4577292,0.13567044,0.23482543,0.408424482,0.240694187,0.121284416,0.459852481,0.53351027,0.473340278,0.428633258,0.299972162,0.375497732,-0.11942524,0.023330631,0.809155356,-0.363248097,0.421985338,0.37915875
CAGL0A04653g,0.998798754,0.348805821,0.227684167,-0.300926704,0.144681084,0.119896089,-0.259829216,0.390595408,0.662394184,-0.02381535,0.696641209,0.698113543,-0.045024253,0.665858159,0.147333009,-0.038697613,0.563529773,0.20133805
CAGL0A04675g,0.425767561,0.316541686,0.278092643,-1.3546311,0.012377308,0.021574786,-0.271147052,null,null,-0.471053066,null,null,null,null,null,0.59176924,1.508668023,2.796312017
CAGL0A04697g,1.102749023,0.230680828,0.144010615,-0.575735318,0.14472579,0.11992415,0.346190744,null,null,-0.060319469,null,null,null,null,null,null,null,null
CAGL0A04719g,0.396403104,0.345777844,0.198742466,-0.061724081,0.400430535,0.793737445,0.344476002,null,null,-0.16064688,0.085828453,0.071038204,-0.295491941,0.518818507,0.164256326,1.22286748,0.207435695,0.457485853
CAGL0A04741g,-0.059673216,0.206809302,0.291006959,-0.333456329,0.439416165,0.171396549,-0.4363956,0.922531845,0.213467034,-0.181684219,0.370965846,0.361077583,-0.686216165,0.446263851,0.179425421,0.153757415,0.343416202,0.352010935
CAGL0A04763g,0.143944697,0.133175999,0.190182254,-0.148174844,0.868867186,1.852589091,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0A04785g,0.034665556,0.158957863,0.059204811,0.218385433,0.484533724,1.361612088,0.171039285,0.395050105,0.529154464,-0.401161654,0.203973523,0.233529234,-0.392249763,0.910380313,0.88919955,0.474958201,0.240903256,0.601238642
CAGL0A04807g,0.788792276,0.151738801,0.079228023,0.134508532,0.693224057,1.437320251,0.118119442,0.450325873,0.610752768,-0.067501085,0.203103892,0.26790656,0.227819112,0.166465576,0.415223709,1.319990874,0.195074933,0.692919203
CAGL0A04829g,-0.359563613,0.226201349,0.29935716,-1.365585368,0.322889968,0.463828709,1.165533475,1.218545302,0.130105608,-1.032042153,0.407646031,0.456452962,-2.31684762,0.585208923,0.124480195,0.243236454,0.921709649,0.121769726
CAGL0A04851g,null,null,null,1.45450103,null,null,0.550747964,0.620055262,0.817392204,1.4701329,null,null,null,null,null,null,null,null
CAGL0A04873g,0.057104685,0.122193698,0.206524794,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0A04895g,0.018066185,null,null,-0.170594982,0.095980809,0.089360111,0.214713386,0.322178119,0.741821916,-0.658684538,0.469639116,0.169672865,0.322362759,0.097225629,0.776806114,-0.440890927,null,null
CAGL0A04906g,-0.162422793,0.207358206,0.260510594,-0.351110013,0.384800161,0.500903865,-0.174668809,0.277493599,0.582830155,-0.405146186,0.172123608,0.186677493,-0.044213687,0.552547873,0.366798548,0.247658904,0.73268355,0.091355134
CAGL0B00110g,-0.138216378,0.285373065,0.160922751,0.181877054,0.350425187,0.30710919,-0.458504212,0.440028584,0.428852324,0.601722309,0.397117426,0.267305885,-0.956832922,0.073193951,0.342378596,1.848786915,0.654454897,0.621320712
CAGL0B00121g,-0.36116368,0.290411527,0.201576454,0.613418133,1.006726326,0.357923444,0.337490398,0.509770293,0.464856748,0.310559513,0.417442728,0.385916948,-0.565741014,0.18133763,0.321298931,2.170457464,0.336288124,0.502291837
CAGL0B00143g,0.10242877,0.556800759,0.366798288,null,null,null,null,null,null,null,null,null,0.281424255,0.155121416,0.846338337,null,null,null
CAGL0B00220g,-0.817229789,0.480931443,0.254937065,null,null,null,-1.195114352,0.422077686,0.571880413,0.84740155,0.011319322,0.194534627,-0.77380935,0.363291765,0.614658596,-0.71074418,0.246436529,0.451197978
CAGL0B00242g,-0.738834228,0.208621405,0.241362489,-1.222392421,null,null,null,null,null,null,null,null,null,null,null,1.149572366,null,null
CAGL0B00264g,null,null,null,0.662626503,1.396008408,1.46651136,null,null,null,0.572778665,0.164726068,0.032327369,null,null,null,null,null,null
CAGL0B00286g,0.129055191,0.27910584,0.178133147,0.180348534,0.168853866,0.559166743,0.411936508,1.045490342,0.310217231,-0.003407931,0.255096968,0.357224657,0.529406371,0.947274078,0.213484895,-0.631434906,0.508014342,0.322850219
CAGL0B00308g,-0.349676523,0.124419791,0.148033925,-0.228814904,0.105994958,0.09563444,null,null,null,null,null,null,-0.332223871,1.054690269,1.537551535,null,null,null
CAGL0B00330g,-0.010151039,0.097446504,0.17300978,-0.023964096,0.086698374,0.024871308,-0.004730195,0.527634149,0.880539532,0.365417393,0.23888759,0.002744438,0.112806735,0.457465538,0.471637519,-0.3405706,1.014173682,1.415064626
CAGL0B00352g,-1.082971148,0.301151106,0.091167333,0.914196064,0.123143484,0.047655494,-0.56886294,0.40984673,1.029889604,0.88363695,0.035229423,0.144485786,-0.303017522,1.192708071,1.241275218,-0.544496265,0.394371815,0.757064169
CAGL0B00374g,-0.409246924,0.359615952,0.176368538,0.442653507,0.014338591,0.038274359,null,null,null,0.76916723,0.295432226,0.043564416,0.988883968,null,null,0.930358764,null,null
CAGL0B00396g,0.782487665,0.365743334,0.209072956,0.032274575,0.511639452,1.40621474,0.821662759,null,null,0.032353016,null,null,0.914877432,0.155865495,0.372675325,-0.033963072,1.007336046,1.523562239
CAGL0B00418g,0.335595333,0.316372015,0.191116083,-0.197081333,null,null,-0.590375997,null,null,0.218827761,null,null,0.291426555,0.773653211,0.409301432,0.461512273,0.656849907,0.321182983
CAGL0B00440g,-0.030272751,0.123257699,0.141985794,-0.158236429,0.311929546,0.276884258,-0.212114235,0.426384145,0.517246802,-0.053742034,0.186896064,0.144695605,0.455898988,0.338585226,0.365056135,-0.143525954,0.166560036,0.485119303
CAGL0B00462g,null,null,null,null,null,null,0.200011099,1.148115429,0.767644857,null,null,null,0.644529385,null,null,null,null,null
CAGL0B00484g,-1.193262322,0.312897577,0.373687931,null,null,null,-1.102716596,0.348378185,0.696022153,0.190505879,null,null,-0.11593325,0.324196415,0.659387463,-0.943422311,0.280649881,0.465738134
CAGL0B00506g,-0.240898646,0.391120936,0.248593116,0.231743341,0.347547989,1.144198587,null,null,null,0.002687879,0.057261382,0.21173718,0.674904626,null,null,0.437479264,0.216824319,0.775923357
CAGL0B00528g,-0.727962198,0.249033364,0.052926268,-0.297606021,0.037629729,0.052838437,0.637296817,0.57587241,0.664549805,-0.003112612,null,null,0.179066784,1.031563991,1.19192542,0.066118572,0.017535486,0.07970092
CAGL0B00550g,-0.446138335,0.317000741,0.232782288,0.981926475,1.996876707,5.880060521,-0.709573206,0.453412092,0.399431348,0.688340609,0.860416367,0.884225902,-0.657637562,0.156983402,0.439783499,-0.314494486,1.094545646,1.047959113
CAGL0B00572g,-0.109004036,0.570532755,0.210820729,null,null,null,null,null,null,null,null,null,0.968009886,null,null,null,null,null
CAGL0B00616g,0.0179442,null,null,null,null,null,0.253667246,1.165786114,1.272548196,null,null,null,null,null,null,null,null,null
CAGL0B00638g,0.107736254,0.369404226,0.32729916,-0.318603304,0.080084841,0.020737826,0.80217332,0.621118931,0.741044066,-0.467812039,null,null,0.855347869,0.997009156,1.180805547,null,null,null
CAGL0B00660g,0.026253869,0.179939232,0.272242289,0.067893813,0.000331998,0.029518482,0.753958485,0.357840497,0.945512813,-0.168609865,0.425300452,0.137495262,0.536206929,0.77967116,0.663533812,-0.369747668,0.34797377,0.886967032
