Scan REF,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2
Reporter REF,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2
CAGL0M00770g,-0.466281501,0.177571872,0.598770518,-1.809640942,0.00598,0.0124,-0.732641901,0.306753138,0.197972498,-0.605374874,0.221027287,0.182091817,-1.70381637,0.6423236,0.5178458,-0.474001798,0.230353077,0.00732,-0.134833892,0.101281713,0.0272
CAGL0M00814g,0.257230293,0.114101539,0.582990605,-2.026359141,0.900343701,2.039697325,-2.41472909,0.52473329,0.416886571,-1.69690075,0.461248955,0.405831025,-1.966729803,0.102071968,0.12886435,-1.683456908,0.520227781,1.145731152,0.0361,0.148780614,0.094
CAGL0M00858g,-0.15419022,null,null,1.157251045,0.275541556,1.173108397,-0.366713051,0.494564116,0.477456406,-0.358186711,0.088,0.0266,0.227519514,0.199328468,0.287344431,0.0285,null,null,0.203045007,null,null
CAGL0M00880g,0.679219566,0.540694304,0.254420108,1.536365947,0.174251364,1.10271273,-0.313763864,0.143468562,0.0133,-0.0745,0.379910336,0.301593098,1.485321195,0.274443492,0.311113231,0.143019787,0.0829,0.56816671,-1.535655217,0.271795707,0.274322936
CAGL0M00902g,-0.215622191,0.898998627,0.0655,2.171215838,1.382316874,2.721366818,0.0264,0.64044075,0.608137952,-0.603627374,1.054017727,0.931159922,-0.0161,0.429445721,0.412833649,-0.161180243,0.406679891,0.330642621,-0.314705016,0.0777,0.138658252
CAGL0M00924g,null,null,null,0.446290439,0.264984224,0.405830746,0.947258538,null,null,1.380825096,0.290630554,0.163408994,0.504638195,null,null,0.877050701,0.040182236,0.66742688,-0.0604,0.171126626,0.0737
CAGL0M00946g,-0.602124246,0.465511028,0.900634879,-1.330664456,1.713315212,0.623476547,-0.407984215,3.125308352,2.802883257,null,null,null,-1.644482693,null,null,-1.416809386,null,null,0.0108,null,null
CAGL0M00990g,-0.2082396,0.351736535,1.105414848,-1.786646253,0.665471024,1.039270776,null,null,null,-0.838031651,0.558995727,0.415250776,null,null,null,-1.173153996,null,null,0.552306165,0.952056487,0.702560666
CAGL0M01056g,-0.443493406,0.104651238,0.695988124,1.379138669,3.222099706,3.825258512,-1.816263069,2.886052163,5.733902992,null,null,null,-2.029714827,0.87821758,0.753064387,-1.157683542,0.806809172,0.327810501,0.0304,0.12284372,0.0415
CAGL0M01100g,0.839132832,null,null,1.806156667,0.062,0.0987,-0.626977556,null,null,-0.046,0.103950835,0.102810528,0.482581274,null,null,null,null,null,0.208793318,0.107389946,0.111965195
CAGL0M01122g,0.46769026,0.262300471,1.030650986,0.287378315,1.211682434,2.034502415,null,null,null,-0.035,0.69202779,0.989625802,null,null,null,null,null,null,0.330164608,0.198860267,0.173239239
CAGL0M01144g,-0.507546054,0.280506264,0.546859903,-0.313156555,0.0493,0.0791,0.628147318,0.181744822,0.0885,0.178033718,0.21265214,0.116097367,0.409930999,null,null,0.782615979,0.500479497,0.18512236,-0.208073443,0.306588292,0.245859982
CAGL0M01188g,-0.072454243,0.873427696,1.249555876,null,null,null,1.200311498,0.424634901,0.221385281,null,null,null,null,null,null,0.289940969,0.0309,0.136227974,-0.133160961,0.0186,0.0527
CAGL0M01232g,-0.967670182,1.496234496,2.305643485,null,null,null,-0.153723844,0.869232709,0.413916922,null,null,null,null,null,null,0.213529911,null,null,-0.206663847,0.155913531,0.144434282
CAGL0M01276g,null,null,null,1.358564071,0.923709896,0.335102537,null,null,null,null,null,null,-1.737575611,null,null,null,null,null,null,null,null
CAGL0M01298g,0.110234226,0.418517715,0.882228389,0.0507,0.0303,0.0498,0.422505988,0.0824,0.125909037,0.482696971,0.120570802,0.0485,-0.189258678,null,null,0.662047508,0.341460852,0.466093613,-0.100001291,0.169655272,0.0728
CAGL0M01342g,null,null,null,1.905288876,null,null,1.454838507,null,null,0.819048599,1.170713817,0.996299325,1.708779213,0.924312203,0.49550215,1.172786225,0.278993489,0.349716431,0.0457,null,null
CAGL0M01364g,0.0626,1.176089886,0.19142125,0.0643,0.422648925,0.631290403,0.11732426,0.747810541,0.478788105,0.10057955,0.630304253,0.279061096,0.715102561,0.115914352,0.15667663,-0.297261965,0.262174317,0.597836075,-0.244637447,0.806361643,0.804987978
CAGL0M01430g,-0.551642273,0.919447676,0.0648,-1.090411131,0.119360645,0.884290707,-1.102703772,2.829409577,5.600205982,null,null,null,-2.849231596,0.568729449,0.20515856,-2.070312025,0.412697565,0.510982086,-0.629719079,null,null
CAGL0M01496g,-0.378960573,0.0677,0.502890263,-2.905915436,null,null,-0.585205164,1.981210113,1.446306669,-1.114674554,0.249272609,0.20129873,null,null,null,-0.945634968,0.123083664,0.521680852,-0.174921164,0.0461,0.071044674
CAGL0M01518g,null,null,null,0.650416573,0.0272,0.0387,null,null,null,0.755354205,0.015,0.0428,null,null,null,null,null,null,0.222951339,0.191367228,0.0872
CAGL0M01540g,null,null,null,0.048240047,0.314749127,0.489639362,-0.364673677,0.675572063,0.417696034,0.759516853,0.119048379,0.11300969,null,null,null,0.842717827,0.339502695,0.890888817,0.105778605,0.246667512,0.124195046
CAGL0M01562g,0.426889682,0.501464639,0.940507936,-0.554357332,0.430587333,0.611986948,-0.023,0.439314152,0.37587016,0.375679129,0.321015569,0.366173194,0.122762352,0.124361001,0.211956484,-0.923155128,0.349641905,0.516870909,0.539693219,0.557502863,0.31126477
CAGL0M01606g,0.045919086,0.0122,0.113017559,-0.151883842,0.085233795,0.12805431,null,null,null,0.0569,0.307407455,0.240956132,null,null,null,0.3119616,null,null,0.185560843,0.379427708,0.295337934
CAGL0M01628g,0.254887199,null,null,-0.362818057,0.0535,0.0791,0.258194192,0.107119439,0.0389,0.594375799,0.111407348,0.0423,0.533762471,0.308622407,0.272301731,0.476326464,null,null,0.34269472,0.161715753,0.148321889
CAGL0M01650g,0.509828171,null,null,-0.11599173,0.523287941,0.817648062,-0.051744566,1.309545384,0.916076842,0.0151,null,null,-1.599313785,null,null,null,null,null,null,null,null
CAGL0M01694g,-0.161675005,1.337496995,2.105335535,-0.286829049,0.736599219,1.682013175,-0.526545814,null,null,-0.211704607,0.213974596,0.162633084,-0.40369863,0.759092172,0.605221856,-0.474356977,0.504661338,0.94391021,-0.251126608,0.129072303,0.120243362
CAGL0M01738g,-0.194250455,0.500225159,0.957936334,-0.343641142,0.179562791,0.279953491,-0.205134434,0.704159819,0.32986334,-0.0454,0.461885716,0.347372962,null,null,null,-0.735921748,0.770123172,0.306907952,0.401479624,0.189604578,0.167025272
CAGL0M01760g,-0.251734689,0.969347384,0.126313285,-0.853155051,2.22816458,0.852766866,0.00327,0.300117556,0.1202766,-0.325773458,0.0675,0.0128,-0.295070085,1.025776374,1.071089312,-0.104210324,0.300558747,0.40849093,-0.277350807,0.0672,0.0843
CAGL0M01782g,0.0436,0.57518284,1.015830546,0.630386305,0.399237205,0.659311894,1.129501439,0.629073454,0.407535913,0.782274051,0.269916185,0.47559068,0.862646837,0.1288412,0.146324738,0.929472919,0.478122481,0.329756574,-0.869135674,null,null
CAGL0M01804g,-0.339849928,0.559127623,0.220662785,0.062,1.159965561,0.11294522,-0.744549441,0.699059281,0.48131829,-0.377489415,0.721859967,0.754392657,0.565603876,0.358171842,0.338763566,-0.449166458,0.299028927,0.918953806,-0.205027527,0.232463747,0.228491502
CAGL0M01826g,-0.695107863,0.282202464,0.514637869,-0.516505745,1.306182288,2.65638651,-1.387785852,0.177804941,0.0433,-1.783763694,0.878691976,0.851609605,-1.436337027,0.186152534,0.083042738,-1.300851646,0.329532204,0.953013843,-0.174846142,0.130524551,0.101718728
CAGL0M01870g,null,null,null,null,null,null,null,null,null,0.471451142,1.141405198,0.752805427,null,null,null,null,null,null,null,null,null
CAGL0M01914g,-0.152629306,0.0157,0.0817,-2.173583879,1.829562974,3.692592997,0.055504368,0.0791,0.0601,-0.337840258,0.0862,0.0254,0.0112,0.710599581,0.569574936,-0.804321691,0.185509493,0.222054443,-0.215969606,0.164662446,0.150296692
CAGL0M01958g,-0.197785651,0.460159282,1.198913321,-0.311244255,0.467117249,0.72206899,0.216834251,0.667968,0.560365022,0.414019313,0.540352805,0.334424746,null,null,null,1.501135066,0.387160899,0.504080743,-0.095,0.0177,0.0521
CAGL0M01980g,null,null,null,null,null,null,null,null,null,0.528840089,0.609556583,0.899001974,null,null,null,null,null,null,null,null,null
CAGL0M02002g,0.25326219,0.530687151,0.976261333,-0.903043975,0.822232122,0.362151936,-0.0737,0.345455571,0.243251349,null,null,null,-0.672006404,null,null,-0.0943,0.383066229,0.348675546,-0.474441354,0.0854,0.0973
CAGL0M02035g,null,null,null,0.120407666,0.313610339,0.487865319,null,null,null,0.0994,0.361658146,0.211690203,0.800443254,null,null,null,null,null,-0.295877663,null,null
CAGL0M02079g,1.919548635,null,null,0.722265584,0.370118676,0.569621506,2.222678547,0.169105608,0.0493,0.702358583,0.246629854,0.133602456,0.0114,null,null,0.329899425,null,null,null,null,null
CAGL0M02101g,0.267718152,0.541392123,0.984741644,null,null,null,1.628900097,0.879926776,0.418805462,null,null,null,null,null,null,0.657091577,0.699695914,1.452753606,0.0152,0.269971615,0.221109513
CAGL0M02167g,0.179728858,0.37749057,0.906575361,-0.140296864,null,null,0.927817028,0.286015736,0.29050175,-0.881250788,0.913576609,0.672263176,null,null,null,-0.0459,null,null,1.148129676,0.341600985,0.269600218
CAGL0M02189g,-0.346335969,0.799345685,0.202152859,-1.663049221,0.263208243,0.403074391,-0.175350838,0.546855397,0.32081996,1.000053119,0.351308771,0.271031865,null,null,null,null,null,null,null,null,null
CAGL0M02211g,1.796928991,0.427613312,0.366954691,3.884424043,0.607391432,0.485686722,2.166375851,0.449099364,0.236323213,3.183948784,0.653968615,0.952034784,3.186943536,0.998648516,0.818637368,1.89096045,0.436847639,1.024589528,0.655341788,0.177541676,0.158931773
CAGL0M02233g,0.322779435,0.106377334,0.647549476,-1.77369653,0.701707626,1.104935841,0.934980208,null,null,-0.154031917,0.341525162,0.197981241,null,null,null,0.731675587,null,null,0.0197,0.105809042,0.110908513
CAGL0M02255g,1.20901415,null,null,1.466120406,0.516823057,1.365418594,null,null,null,1.888380254,0.304671008,0.330809649,0.921856114,1.140707283,0.75969538,1.989335891,null,null,-0.38332864,null,null
CAGL0M02277g,null,null,null,0.0966,null,null,null,null,null,0.0419,0.0935,0.0302,null,null,null,null,null,null,null,null,null
CAGL0M02299g,-0.91927458,0.535652934,0.954495722,1.156319412,0.168440347,1.134313591,0.887693059,0.328951766,0.261567917,-1.389526241,1.34163141,1.29912054,0.130073468,0.0802,0.185340922,-0.213244831,0.357843027,0.454138015,0.280281394,0.381161416,0.37865263
CAGL0M02365g,0.893091745,0.454092714,0.614907974,0.289657235,0.409936729,1.294438578,null,null,null,-0.804785984,0.373406367,0.286217,0.618982048,null,null,0.0538,null,null,0.240390231,0.152074729,0.141862849
CAGL0M02387g,-1.647601726,null,null,1.425682339,0.437741424,0.682255195,null,null,null,-0.312150529,1.247503651,0.906976606,0.842043685,1.41098425,0.919173922,-1.543679854,null,null,null,null,null
CAGL0M02409g,-0.390132184,0.813711603,0.21565247,0.113017393,1.197049306,0.242350978,-3.031312598,null,null,null,null,null,null,null,null,-1.721393358,null,null,-0.647961841,0.110619894,0.114124313
CAGL0M02431g,0.0586,0.59774123,0.312732328,-0.659329721,0.272678414,0.845435459,-1.132933331,0.180437546,0.114920519,-0.618472398,0.253604397,0.208617477,-0.684206704,0.00287,0.252149368,-0.923018324,0.019,0.0416,-0.217479293,0.084,0.12051159
CAGL0M02453g,0.519927847,0.269509755,0.782660518,null,null,null,0.497499659,null,null,null,null,null,-0.755949212,0.489301403,0.378315468,-1.400895779,0.148250724,0.201269351,0.20660445,0.22129751,0.107233113
CAGL0M02519g,null,null,null,-2.813829935,0.730042841,0.494380764,null,null,null,null,null,null,null,null,null,null,null,null,0.0627,null,null
CAGL0M02563g,-0.151338104,null,null,-0.273500081,0.605053783,1.821131634,0.827537723,0.705067493,0.592258342,3.515080625,0.275964026,0.234979785,1.032109738,0.0589,0.107727704,1.523822857,0.638210977,0.343295956,-0.00508,0.00937,0.0341
CAGL0M02607g,0.0624,0.488178318,0.342577705,null,null,null,0.400986159,1.826653722,2.340338979,null,null,null,-0.627512077,0.943421302,0.751124068,0.203370323,0.20193166,0.721707072,-0.218934052,0.0111,0.0329
CAGL0M02629g,0.802646353,0.386681515,0.0701,-0.293211326,0.664841664,1.044955303,0.439753179,0.4972785,0.306724969,-0.139493105,null,null,-0.412186322,null,null,-0.0803,null,null,null,null,null
CAGL0M02673g,null,null,null,2.084208476,0.338700073,1.226249698,null,null,null,1.061303048,0.43496432,0.432298497,1.118256738,0.345223534,0.0264,0.545209256,null,null,null,null,null
CAGL0M02695g,-0.103203709,0.126483963,0.64050507,-1.463565564,0.129917584,1.090935005,-1.111530775,0.214350508,0.187303938,-1.336313875,0.416043116,0.446355274,-1.750970178,0.250690632,0.216500827,-1.570244927,0.551716232,1.191676214,-0.070554417,0.149095619,0.00825
CAGL0M02739g,0.122569165,0.16644555,0.667057807,0.0382,0.0231,0.032364976,-0.294138709,0.29881332,0.226571412,-0.694687906,0.0286,0.052,-1.087590508,0.403041143,0.340755877,-0.247160739,0.506288959,1.08692344,0.139916774,0.21323747,0.182898741
CAGL0M02761g,1.136413662,1.46092355,0.441219537,2.13159164,1.191285846,0.0951,3.656605505,1.363864587,0.903702436,3.84656114,0.293656983,0.489433058,1.089069932,0.749642014,0.405418017,2.772383106,1.696200406,1.779441573,0.093,0.95575016,1.021232362
CAGL0M02783g,-0.110445376,0.102967508,0.622278872,-1.224002154,0.251125324,1.149457365,-2.671137402,0.603632275,0.568880131,-2.04495518,0.288653788,0.553832376,-1.876067807,0.486637079,0.655903034,-2.169707745,0.106134571,0.568430345,-0.332114057,0.0378,0.0151
CAGL0M02805g,-0.515475458,0.197772255,0.496455583,-1.706366847,2.079852036,1.13248528,-1.139090222,1.604222488,1.596471224,-1.420986074,0.81992896,0.720079301,-2.227899194,1.040679753,1.028939208,-2.050901065,0.749104756,0.731622641,-0.419416318,0.0403,0.067142923
CAGL0M02849g,-0.112356772,0.314247326,0.847469221,-1.872582864,0.651325013,1.674885679,-2.101943196,0.434273244,0.320448207,-1.543356719,0.818542549,0.881009201,-1.824675667,0.474058599,0.390478022,-1.454862343,0.530367563,1.153340975,-0.132472152,0.324149309,0.152371585
CAGL0M02871g,-0.233835588,0.20241102,0.48232025,-1.364242632,0.207492406,0.316746777,-1.311683056,0.0425,0,-0.725951083,0.372877078,0.651482422,-0.635852463,0.650768598,0.423815714,0.069838015,0.827992445,0.141646155,0.23234335,0.487264338,0.525016319
CAGL0M02937g,1.040025049,0.513355615,0.443670281,0.0214,0.084341398,0.89565851,1.259254818,0.415100836,0.252323603,1.251811173,0.617179901,0.945278273,0.406839708,0.507959234,0.475259831,0.558275386,0.175520096,0.485571824,-0.299253389,0.180578143,0.16096853
CAGL0M02959g,0.0146,0.536632444,0.434909319,-1.057642573,0.435375263,0.678528457,null,null,null,-0.313864176,0.0383,0.0585,null,null,null,-0.118579448,null,null,-0.154236327,0.0906,0.100722091
CAGL0M03025g,null,null,null,2.054077462,0.279114781,0.434196435,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CAGL0M03047g,1.136098251,0.048,0.153141291,1.384432579,0.287039328,1.147158426,1.098046037,0.155798219,0.204140269,0.449025649,0.0756,0.0182,0.993228074,0.873362693,0.692000124,1.253150945,0.435733935,1.08395934,0.475825482,0.404855851,0.312696035
CAGL0M03069g,null,null,null,1.035246428,0.383838648,0.597575333,null,null,null,0.367466883,null,null,null,null,null,-0.676532574,null,null,-0.0281,null,null
CAGL0M03091g,0.0213,0.730261352,0.730169233,-1.872739527,null,null,null,null,null,-1.11034058,0.27194786,0.216745719,null,null,null,0.0796,null,null,-0.37907976,0.0577,0.00184
CAGL0M03113g,0.874080346,null,null,0.186970096,0.0371,0.0603,1.544519248,null,null,-0.290316558,1.879717079,1.405599425,null,null,null,0.443873276,null,null,0.280535752,0.0299,0.0204
CAGL0M03157g,null,null,null,-1.909114759,0.44124457,0.73744492,-0.318855261,null,null,null,null,null,null,null,null,0.132596746,null,null,1.175385814,0.733322841,0.542258668
CAGL0M03179g,0.344788172,null,null,1.136863752,0.00771,0.00868,1.958217956,0.317627033,0.16363888,0.707326737,0.268239786,0.148232626,2.130990868,0.604099476,0.233616631,null,null,null,-0.069,0.158429659,0.146119993
CAGL0M03201g,-0.0534,null,null,-0.595819173,0.0604,0.0898,null,null,null,-0.0365,0.32719235,0.254495645,null,null,null,0.000255,0.021286987,0.130904123,-0.238088444,0.0871,0.0984
CAGL0M03223g,0.0559,0.86568594,0.0903,-0.210791146,0.495132187,0.574377777,-1.207459026,0.499281432,0.266763859,-0.824452718,0.285131491,0.177382936,-0.443275257,0.567660656,0.511054823,-0.92439512,0.535612909,0.222901992,-0.506777755,0.124990483,0.174945408
CAGL0M03289g,null,null,null,null,null,null,-0.020200874,0.650117511,0.61784287,null,null,null,0.632469687,null,null,null,null,null,-0.225187803,0.369346055,0.28846871
CAGL0M03311g,-0.348018369,0.230109497,0.790155225,-0.0227,0.758338461,1.697051988,-1.155432744,2.241399424,3.389318372,null,null,null,-1.001511428,0.738115158,0.523278653,-1.261144441,0.366006354,0.452719095,-0.52501996,null,null
CAGL0M03333g,-0.493086726,0.459913211,0.95733211,null,null,null,1.335849659,0.629475426,0.596218571,0.53923207,0.290435778,0.290627842,null,null,null,0.326577781,0.270855975,0.881759032,-0.40420988,0.115270327,0.0365
CAGL0M03355g,-0.103915308,0.478661641,0.485414269,1.156806786,0.787510446,0.332493773,0.72494309,0.742132808,0.396410882,0.778951762,0.289511673,0.162650169,0.875640367,0.018,0.264393921,0.666143098,0.646103274,0.23657077,-0.341680746,0.0202,0.053764103
CAGL0M03377g,null,null,null,4.563149515,1.504325828,0.857277623,null,null,null,2.281826632,0.182307302,0.155818073,3.835560611,1.336525838,1.093810097,0.392657161,0.849140441,0.0954,0.756074417,null,null
CAGL0M03399g,null,null,null,2.946981485,0.349971833,0.544588547,0.775506056,null,null,0.865525005,0.500666485,0.367741686,1.908508195,0.14608802,0.286739031,1.880865674,0.39094528,0.532015815,null,null,null
CAGL0M03487g,-0.796806153,0.2716974,0.205146459,-3.086609203,0.880053918,1.393589746,-1.949568046,null,null,-1.985431839,0.605980749,0.448420469,-1.495866862,null,null,-0.439272183,null,null,-0.973471148,0.0876,0.018
CAGL0M03531g,-0.0574,0.693737969,0.242773494,0.316008726,0.77969212,0.420166269,-0.0928,0.0739,0.0618,-0.0753,0.324385715,0.297897371,0.684012629,0.219502943,0.184659517,-0.108369891,0.522940461,0.358236947,-0.638669915,0.186107602,0.0214
CAGL0M03553g,-0.43603804,0.707965957,0.587974071,0.0335,0.64574586,0.450130115,0.310410298,0.341496189,0.161372672,0.343428215,0.405150254,0.507559381,0.54625379,0.174737147,0.123611481,0.50694378,0.399732239,0.475478322,-0.00874,0.278602911,0.226936992
CAGL0M03575g,-0.304251119,0.331405919,0.394137313,-1.441524919,0.569888064,0.885376861,-0.341203487,0.468702147,0.258359519,-0.549595481,0.187250801,0.159169199,-0.842130028,null,null,-0.633618307,null,null,-0.281204572,0.105717689,0.110847454
CAGL0M03597g,-0.377058543,null,null,0.154232936,0.25852114,0.402216583,0.213314509,0.218777553,0.047,0.269275675,0.065287617,0.0113,null,null,null,null,null,null,0.0354,0.129875729,0.0462
CAGL0M03619g,0.0246,null,null,-1.891367127,null,null,-1.546511397,null,null,-1.245630637,0.494674747,0.370196149,null,null,null,null,null,null,0.107108047,0.182623554,0.0814
CAGL0M03641g,0.629010619,1.945211333,2.952144834,-0.268567244,0.587328483,0.919931635,0.0389,null,null,0.161655579,0.285876864,0.226247681,null,null,null,0.392793324,null,null,-0.328873883,0.120480292,0.04
CAGL0M03685g,null,null,null,null,null,null,null,null,null,1.299721286,1.408175422,0.80352251,1.941351202,null,null,0.191107205,null,null,0.709805976,null,null
CAGL0M03707g,0.502911814,0.213258572,0.339314465,-0.161193778,0.440442704,0.679997969,1.748461233,null,null,0.662723133,0.222524944,0.117300767,-0.0635,0.136822758,0.360851848,0.494996698,0.504915998,1.269711648,-0.164571316,0.0426,0.0119
CAGL0M03751g,-0.381507876,null,null,null,null,null,-1.623390206,0.286862934,0.147407313,-2.862850807,0.470931404,0.353660107,-0.68535243,null,null,-0.968757667,0.4158076,0.352439284,-0.1857641,0.297447796,0.239674501
CAGL0M03773g,-0.0141,0.325257799,0.379077245,0.881517777,1.303728708,0.180459214,0.922611915,1.087135782,0.673617493,-0.0759,0.658487411,0.740229235,0.754568,0.0704,0.111243653,-0.448882345,0.277521847,0.90128416,0.208896997,0.304000813,0.232339226
CAGL0M03795g,-0.877649866,0.273762359,0.407956245,-0.890368871,0.997590675,0.147599141,null,null,null,-0.620781128,0.350451939,0.484690698,-0.661239974,null,null,-0.16124626,0.127693545,0.515947076,-0.295929545,0.124198448,0.182563453
CAGL0M03817g,null,null,null,0.028748648,0.248124698,0.386087723,0.995122495,null,null,0.667304568,0.0254,0.0498,null,null,null,null,null,null,-0.091369344,0.792022961,0.584590343
CAGL0M03839g,null,null,null,1.537551341,0.257271089,0.76726089,null,null,null,1.561264235,1.418668733,2.177844459,1.65028167,0.0269,0.0709,1.628240985,0.506184952,1.270675486,0.0809,0.202883512,0.0949
CAGL0M03861g,0.237174371,0.468173621,0.976568033,-1.923736625,1.047705969,2.23920446,-2.276900375,0.97640917,0.727005339,-1.850158024,0.618537876,0.622644669,-2.036904912,0.320766525,0.261980897,-1.976792707,0.732400368,1.398900779,0.248357825,0.0888,0.0803
CAGL0M03883g,0.732256515,0.223039221,0.568260592,1.600224252,0.201076487,0.313217137,0.36881236,0.0697,0.130732705,1.003002062,1.521683124,1.667860268,0.0772,0.364467828,0.414160665,1.599007907,1.82089613,3.956424979,0.114372171,0.0346,0.0634
CAGL0M03905g,-0.943556474,0.610719921,0.239016525,null,null,null,null,null,null,null,null,null,null,null,null,-2.603378457,0.594536956,0.456638745,-0.808086025,0.0977,0.0248
CAGL0M03993g,0.271096708,0.278962025,0.45926548,-0.300942464,0.288958159,0.449497636,0.880886473,0.284465629,0.186309034,0.31089664,0.200886032,0.102680797,0.393436125,0.656580523,0.842365005,0.746491761,0.215063357,0.732939841,0.124241149,0.117498271,0.118723251
CAGL0M04015g,null,null,null,0.821898336,0.295459509,0.459609481,null,null,null,-0.0619,1.396061624,0.802198671,0.628984832,0.292419389,0.405117841,0.564592215,null,null,1.696173711,null,null
CAGL0M04037g,0.655784811,0.121793455,0.708799913,1.777995255,0.123628718,0.193606837,1.690482093,0.0912,0.19176531,0.475985432,0.032,0.0111,null,null,null,0.643944722,0.144151289,0.198986674,-0.0251,0.0884,0.0993
CAGL0M04081g,null,null,null,-0.374801509,0.259011972,0.96783359,null,null,null,0.456696651,null,null,-0.335253662,null,null,0.676838143,null,null,null,null,null
CAGL0M04125g,-0.20247362,null,null,-2.485459876,2.681351794,2.301370888,0.579771332,0.496805118,0.308346584,null,null,null,0.387784751,0.819427149,0.728728429,0.36014594,0.0639,0.084,-0.0568,0.445729581,0.258159269
CAGL0M04147g,0.814630247,0.90693324,1.62298248,1.299882336,0.874906252,0.268344906,2.025809186,null,null,null,null,null,1.441398923,1.331318439,0.945890795,1.692875336,0.649499953,1.231344338,-0.0726,0.257471502,0.212676964
CAGL0M04169g,-0.0452,0.68049862,0.241990109,-0.273490036,0.630488913,0.483221155,0.0969,0.544209975,0.315926533,0.203736176,0.394641988,0.41862017,-0.289501629,0.642899188,0.519093144,0.182156195,0.224582875,0.817922332,0.349057944,0.29718518,0.332185971
CAGL0M04191g,-0.129923938,0.18860055,0.639291113,2.653856224,0.385206019,1.274445031,1.441183277,0.466882657,0.24932906,1.176175268,1.952298493,2.028414709,1.009118771,0.740001529,0.612497204,2.604506992,0.344418335,0.963606561,0.267142728,0.57536682,0.557861872
CAGL0M04235g,null,null,null,0.328092811,null,null,null,null,null,0.287324915,0.234785782,0.191443052,null,null,null,null,null,null,0.681161189,null,null
CAGL0M04257g,null,null,null,-1.033437434,1.013443247,0.154164189,null,null,null,null,null,null,null,null,null,null,null,null,0.184762148,0.0934,0.102647883
CAGL0M04279g,-1.19256014,0.517936699,0.471578235,-3.716431112,0.356543041,0.548395971,-1.88789436,1.084747612,1.076269662,-2.301971168,1.250795354,1.893577352,-2.79653134,null,null,-1.860624432,0.397031324,0.898525958,-0.856537278,0.198769309,0.0922
CAGL0M04301g,-0.757274966,1.169457329,1.730922564,-0.868685094,0.220979653,0.821468201,-1.344412931,1.025166741,1.026307359,-0.641051934,0.244568551,0.567161311,-0.0586,null,null,-0.09443296,0.202902633,0.530029361,-0.252234784,0.668410699,0.410993601
CAGL0M04323g,-0.767490461,null,null,-0.782574544,0.44118278,0.681163614,null,null,null,-0.646676693,0.3193769,0.182922252,null,null,null,-0.57200139,0.162299542,0.209098336,-0.862990198,0.218642879,0.105459277
CAGL0M04367g,null,null,null,0.27103088,0.349096254,0.543220701,null,null,null,1.135585968,0.261592732,0.1437308,0.322640361,null,null,1.099292476,0.129428929,0.772647657,-0.151487753,null,null
CAGL0M04389g,null,null,null,0.387404478,2.470429379,1.547618102,0.717361261,null,null,0.145532323,0.0277,0.014,null,null,null,0.749947933,0.610687692,0.217132335,-0.17156536,null,null
CAGL0M04433g,null,null,null,0.286095594,0.58307836,1.458646555,null,null,null,0.205628069,0.343652942,0.619044048,0.324422566,null,null,0.270330692,0.208982836,0.839261424,0.0336,null,null
CAGL0M04455g,0.424139706,null,null,0.0432,0.0287,0.0474,null,null,null,0.382392384,0.115736324,0.0452,-0.960793918,null,null,0.000557,0.955733872,1.832652778,-0.091675222,0.0899,0.019590943
CAGL0M04565g,null,null,null,1.021301961,null,null,4.278931992,0.652389069,0.372527176,1.369353441,null,null,null,null,null,null,null,null,null,null,null
