GENE	Stressed	Stressed CV	Skn7 Stressed	Skn7 Stressed CV	Yap1 Stressed	Yap1 Stressed CV	Skn7Yap1 Stressed	Skn7Yap1 Stressed CV
CAGL0J00583g	0.185468344	0.374541416	-0.781660642	0.114562818	-0.131624683	0.029902792	0.494325447	0.570667656
CAGL0J00605g	1.013106278	0.299222482	-0.076621282		0.106252123	0.057534439	0.09281989	0.432529822
CAGL0J00627g	-0.321122122	0.07776825	-0.313877676	0.382349789	0.098812589	0.742076492	0.084725869	0.151696593
CAGL0J00649g	-0.052312894	0.393344043	-0.354286291	0.191353406	-0.258341154	0.025946882	-0.04008736	0.141199619
CAGL0J00671g	2.256177108		0.531831307	0.378501058	0.345960217		0.83936937	0.320061399
CAGL0J00693g			0.352690349		0.490576669	0.046834528	-0.108891837	0.404549472
CAGL0J00715g			-0.31688438		0.017906019		-1.10660725	0.289135908
CAGL0J00759g	-0.248382119	0.394087668	0.282248953		0.437585642	0.12609599	-0.3580504	0.261205711
CAGL0J00781g	-0.094649605	0.571848698	0.340389809	0.230657463	0.070589035	1.229415874	-0.533309266	0.267145995
CAGL0J00803g			-0.011777036		0.095284364	0.139369957	0.586558551	0.278979153
CAGL0J00825g			-0.317854165	0.07491824	-1.279246492		-0.14943014	0.265339763
CAGL0J00847g	-1.473116105	0.243039043	0.378645001	1.093038389	0.830040538	0.142185225	-0.466288233	0.38595896
CAGL0J00869g	-0.784835338	0.436072022	0.423502239	0.175566786	0.969363246	0.214931782	-0.95357608	0.230784044
CAGL0J00891g	-0.816976163	0.687308493	0.508341219		0.730761939	0.073439861	-0.986709216	0.18951481
CAGL0J00913g					-0.509373305		0.32620582	0.139208293
CAGL0J00935g	0.959716066	0.206349434	0.007028348	0.402699098	-0.311283324	0.020843313	0.621552036	0.237447036
CAGL0J00957g	-0.785388612	0.721895113	0.632093214	0.141701227	0.984346711	0.917378914	-0.959896758	0.336955857
CAGL0J01001g			0.24524676	0.194480459	-0.334257947	0.069747657	0.608896452	0.221373457
CAGL0J01023g			0.702544204	0.117317254	1.058258648	0.642690293	-0.331998263	0.28767435
CAGL0J01045g	-0.780568054	0.472383619	0.205605925	0.064997599	1.155337058	0.007680725	-0.724391451	0.192104234
CAGL0J01067g			0.577295244	0.31562838	0.003335535	0.050116785	0.087282384	0.190162854
CAGL0J01089g					-0.03159363	0.16305992	0.182041833	0.269694918
CAGL0J01111g	0.332246126		0.444657929		0.233628812	0.020948399	-0.02440831	0.356708584
CAGL0J01155g	-0.680140163	0.303178965	-0.323001795	0.160102018	-0.821748869	0.031246118	-0.75974003	0.258043286
CAGL0J01177g	0.117829359	0.06660479	0.289826159	0.181043515	-0.006010838	0.021748736	-0.215864589	0.204889381
CAGL0J01199g			-0.160564459	0.19758762	0.083206236	1.815261779	0.727373321	0.138446602
CAGL0J01221g					0.222739855	0.317228631	-0.107299109	0.249321775
CAGL0J01243g					0.517299526		-0.15150033	0.411065012
CAGL0J01265g	-0.576118609	1.819431517	0.557336051	0.04228563	0.898479344	0.050353185	-1.359255467	0.235632249
CAGL0J01309g	-1.893317433		-0.381506945	0.119749412	-1.4119018	1.477119987	-0.154006595	0.385031185
CAGL0J01331g	0.23810144	3.372437576	-0.934982367	0.276242768	0.26500229	0.777808892	0.25753099	0.079186925
CAGL0J01353g	0.503142585	0.628386755	-0.029690212	1.341951767	-0.148425691	0.082965829	0.78542228	0.297702981
CAGL0J01375g			-0.151930726	0.103377917	0.299237437	1.135036509	0.6089593	0.138312366
CAGL0J01397g	0.147966718	0.582472552	0.016787531	0.111129299	-0.435520347		0.151190352	0.107517476
CAGL0J01419g	-0.347072043	1.273074132	0.407420948	0.491811775			0.383463305	0.234371203
CAGL0J01441g	0.530175202	0.226946728	-1.013294524	0.869828654	-0.254575579	0.884457229	-0.25606239	0.227521562
CAGL0J01463g	-0.145653844		-0.47507575	0.83838999	0.302621535	0.611144697	-0.443253014	0.171105131
CAGL0J01485g	-0.441901885	0.295789914	0.252599232	0.519150162	0.676267755	1.528020435	-0.213121824	0.174006281
CAGL0J01507g	-0.438280089	0.45031697	-0.00495554	0.306521199			-0.060512233	0.31709537
CAGL0J01529g	-0.075755641	0.42024751	-0.230447111		0.561715568	0.735226383	-0.429136434	0.256854302
CAGL0J01573g							-0.730667902	0.294060921
CAGL0J01595g	0.387850485	0.021359108	0.322298576		-0.146131181	0.011945321	-0.652020295	0.164593953
CAGL0J01661g					-0.965236211	0.149834764	0.345536019	0.283457078
CAGL0J01683g							0.054706009	0.137266272
CAGL0J01727g	-0.017566058	0.520840849	-0.701146511	0.28206004	-0.344997525	0.479294563	0.090200565	0.375602305
CAGL0J01771g			0.909267828	0.300449166	0.739762566	2.171099904	-0.611772524	0.307643392
CAGL0J01793g			0.822278323	0.23234359				
CAGL0J01804g							-0.835662749	0.256602747
CAGL0J01848g	-1.680732224	0.172683477	0.455424799	0.283060816	1.435875625	0.063750757	-1.428304962	0.293644564
CAGL0J01870g			-0.31688438		-0.364175201	0.063851078	0.562105948	0.548110809
CAGL0J01892g	0.310358251	0.471588234	0.391160229	0.569549831	0.020560738	0.996290139	0.238950572	0.222208778
CAGL0J01914g	0.351658781	1.488416612	-0.170186478	0.097863636	-0.521364745	0.030031339	0.241684432	0.073708347
CAGL0J01936g			0.016855281	0.387885942	-0.043879705	0.165022234	0.287661515	0.226053413
CAGL0J01958g	0.017007537	0.476910089	-0.062108191	0.229584107	-0.176221224	0.021871594	0.272612231	0.224347329
CAGL0J01980g			0.023427828	0.295679662	0.286109433		0.060442403	0.461158411
CAGL0J02002g			0.188894436	0.323531577	0.172255958		0.36955614	0.17903855
CAGL0J02024g	-0.640516236	0.919072947	0.149274826	0.439310446	0.138682823	0.611354367		
CAGL0J02046g								
CAGL0J02068g	0.581158739	0.642999145	0.022026475	0.163030337	-0.000791844	1.479323492	0.549633014	0.139817245
CAGL0J02090g	0.430915582	0.013113134	0.067070603	0.261894552	0.134457969	0.188628334	-0.036773424	0.040668175
CAGL0J02112g	1.083016033	0.202826655	-0.341221076	0.091369859	0.83315251	1.463989705	0.590354049	0.264653029
CAGL0J02134g	-0.085016038		-0.279049899		0.148641539	0.300598978	0.752043475	0.356703924
CAGL0J02156g			0.225299882				0.080724295	0.157026165
CAGL0J02200g	-0.612918712				-0.44245416	0.019877682	0.042450382	0.124531123
CAGL0J02222g	0.945718142	0.665286861	1.201893924				-1.316539676	0.117931732
CAGL0J02244g	0.025376424	0.234699616	-0.916245497	0.236276839	-1.586028854	0.721558737	-0.087640652	0.142322446
CAGL0J02266g	-0.442879261	1.43388025	0.051499661	0.26268925	-0.114137021	1.628006553	-0.357745452	0.180956636
CAGL0J02288g					0.032010592	0.019979054	-0.205974662	
CAGL0J02310g	0.258381295	1.216685977			0.361148309	2.288624197	0.409297339	0.102937174
CAGL0J02332g			0.167110118		-0.061411383	0.054526596	-0.314823833	0.125105699
CAGL0J02354g	-0.029511753	0.715769861	-0.555311422	0.558959898	0.037868111	0.498347025	-0.384663009	0.131525315
CAGL0J02376g	0.044146716	0.384683262			0.869218	0.183720914	-0.43123611	0.224515931
CAGL0J02398g			-0.240866657	0.236471892	0.283603736	1.106168419	0.376968225	0.318253296
CAGL0J02420g	-0.075628071	0.406524597	-0.156076545	0.556254356	0.128852359	0.014453603	-0.112184772	0.077285517
CAGL0J02442g	-0.418156536	0.344870087	-0.187467182	0.314038471	0.035464588	0.125462913	0.642235723	0.392089003
CAGL0J02464g			0.119590646	0.067038124	0.747158292	1.84095527	0.143823482	0.464760693
CAGL0J02486g	0.096649245	0.383358961	-0.2607558	0.312226416	0.004907842	0.412628645	0.26720622	0.294585316
CAGL0J02508g							-0.632313053	0.321910697
CAGL0J02530g					0.814874316			
CAGL0J02552g					2.303025781			
CAGL0J02574g							-0.366334308	
CAGL0J02618g			1.026133683	0.474284229	0.049401283	0.097538253	0.009123516	0.225419917
CAGL0J02640g			-0.220600474	0.19527233	0.300311705	0.219393817	-0.464401953	0.221782035
CAGL0J02662g	0.157261561	0.902048827	-0.770243557	0.910378465	-0.220193845	0.2051436	-0.425619861	0.340162451
CAGL0J02684g	0.98241433	0.372616132	0.384636284	0.203734535	-0.587286492	0.132738982	0.140115953	0.151202292
CAGL0J02706g			0.742861119				-0.180737481	0.353009412
CAGL0J02728g	-1.296603623		-0.087154078		0.004206038	0.008069638	-0.138480304	0.208882391
CAGL0J02750g	0.422746911	0.313944157	0.091090044	0.285962239	0.058478605	0.032917463	-0.031454674	0.216460299
CAGL0J02816g	-0.443007219	0.112435799	0.434520326	0.39560235	0.974021962	0.042899604	-1.401304189	0.137536482
CAGL0J02838g	0.779042171	0.276910366	0.02875554	0.118130467	-0.662327663	0.007626033	0.723577552	0.286979208
CAGL0J02860g			0.394520614		-0.085147748	0.031423592	-0.127795843	0.140455827
CAGL0J02882g	0.839830165	0.203487749	-0.865385125	0.161995741	-0.911378257	0.572865521	1.131504877	0.243424523
CAGL0J02904g	-1.207735725		-0.299280451	0.218399237	-0.414391108	0.021993071	0.871028218	0.240507993
CAGL0J02926g	0.998534833	1.14951705	0.447140429	0.673406852	-0.800909706	0.008247114	1.015255901	0.149185439
CAGL0J02948g	-0.199549481	0.199773881	0.069023392	0.417451924	0.15424657	0.290294254	-0.81147045	0.17857513
CAGL0J02970g	-1.036213939		-1.092457063	0.153796878	-0.253187046	0.00385774	0.658160092	0.219818318
CAGL0J02992g	0.604994487	0.158082759	-0.145677702	0.099728317	-0.443638317	0.280162266	0.210098239	0.325765056
CAGL0J03014g	-0.470615927	1.108087508	-0.159387794	0.2061133	-0.330718432	0.006397816	0.256672587	0.128167707
CAGL0J03036g					2.481750545		0.12012018	0.274686074
CAGL0J03058g							-0.171236612	0.213115127
CAGL0J03102g	-0.431702885	0.38745797	-0.026485882	0.180052044	0.517754286	1.164684471	-0.336440734	0.307173353
CAGL0J03124g	-0.024241685	0.496088339	0.139113007	0.293796801	0.168677602	0.192509932	0.052551921	0.34350855
CAGL0J03146g	0.249381616	0.216672811	-1.062687213	0.397128311	-1.442855822	0.826640018	0.913462256	0.13415457
CAGL0J03168g	0.71937881	0.813411629	-0.16467749	0.048349023	-0.015088393	0.068818178	0.304116107	0.326779514
CAGL0J03190g			0.660689723	0.397201192	-0.511907127	0.026601394	0.023603493	0.218968931
CAGL0J03212g	-0.427826624	0.200963837	-1.08721405	0.58443903	-0.989092176	0.381565485	1.756888601	0.316811146
CAGL0J03234g	0.009186147	1.032652897	0.250429737	0.614360725	-0.01093342	0.711629493	-0.465331624	0.453166122
CAGL0J03256g	-0.321114329	1.007331244	-0.298978328	0.24967114	-0.174440918	0.02444495	0.119746497	0.268806156
CAGL0J03278g							-0.187013593	0.344355489
CAGL0J03300g			-0.189232596	0.867484974	0.034378643	0.912900094	0.815936448	0.447295567
CAGL0J03322g	-0.125130757	1.63035687	-0.448590059		-0.192745759	0.025142451	0.575544927	0.246883297
CAGL0J03344g	-0.827565318	0.763447543	1.04234116	0.205653388	1.056156555	0.229454136	-0.918865701	0.227947417
CAGL0J03366g	0.555593606	0.163243631	0.065604141	0.381016441	0.410009761	0.706622969	-0.246307	0.14236211
CAGL0J03388g	-0.481052611	0.149834076	-0.636570191	0.382090958	-0.196126967	0.508766444	-0.154962511	0.16048742
CAGL0J03432g	0.391543478		0.097270493		-0.103155783	0.128950763	0.229728529	0.322997529
CAGL0J03454g	-0.691865397	0.443592367	0.050590887	0.366736386	0.645999685	0.187962593	-0.440453291	0.323556146
CAGL0J03476g	-0.865587076	0.174137352	0.898346352		0.8882127	0.096155772	-1.237245041	0.250777651
CAGL0J03498g	0.652521689	0.644442046	0.184008664	0.25281052	-0.002868904	1.114705094	0.813803153	0.114617775
CAGL0J03520g	0.18970612	0.374144801	-0.062429833	0.339586605	-0.294002433	0.461793123	0.112132509	0.220402013
CAGL0J03542g					0.004262064	0.013834202	0.684089721	0.401292731
CAGL0J03564g	-0.094633457	0.707681068	0.357138344	0.991683352	-0.167591213	0.459151377	0.323514334	0.32163066
CAGL0J03586g					0.191983031	0.108326935	-0.167179391	0.326887351
CAGL0J03608g	-0.218149381	0.851822451	-0.463333397	0.458205302	-0.03543696	0.162626108	0.013203612	0.249447929
CAGL0J03652g	-0.293680538	0.256173458	-0.591607766	0.226160969	-0.37545607	0.118811931	-0.441476495	0.411983313
CAGL0J03674g			0.324675944	0.438048059	-0.216639941	0.038083378	0.480783207	0.395129466
CAGL0J03696g	-0.850347394				0.958652023		-0.336087209	0.356687777
CAGL0J03718g	-0.740537007	0.330352086	0.374537001	0.400344799	0.842646482	0.569471101	-1.139026303	0.500133579
CAGL0J03740g	-2.005848134						-0.441697465	0.55762813
CAGL0J03762g	0.288316562		0.132638094	0.023792103	0.089481309	0.0006115	-0.008967401	0.500356242
CAGL0J03776	-0.932315506	0.721609223	-0.220798301	0.659237496	0.282589333	0.086686089	-0.684658999	0.227993281
CAGL0J03780	-0.244060186	0.485795185	-0.303155026	0.207513542	-0.0484988	0.64006592	-0.32709143	0.266146045
CAGL0J03806g	0.484593946	0.786169092	-0.543039152	0.294136615	-1.224433485	0.84611031	0.342419851	0.454908939
CAGL0J03828g	0.002630324	0.563401995	-0.528424977	0.344029575	-0.152805236	0.494183241	0.341351333	0.229290463
CAGL0J03850g	0.606119483	0.32109976	-0.435332476	0.263884107	-0.423822542	0.033845712	0.325989863	0.130366477
CAGL0J03872g	0.798994067		-0.400806113		-0.027161351	0.15397355	-0.236550936	0.169448443
CAGL0J03894g	0.100983486	0.100214262	0.157169291	0.159798564	-0.444290745	0.04054957	-0.359272493	0.116092704
CAGL0J03916g	-1.366427442	1.315793315					-0.25721015	0.130232293
CAGL0J03938g			0.628087699	0.470789903	0.128924611	0.865671401	-0.066367008	0.055156088
CAGL0J03960g			-0.320853059	0.309083986	-0.206419585	0.567044383	0.113139985	0.132565734
CAGL0J03982g							-0.127290267	0.231826401
CAGL0J04004g			0.893037441		-1.227895638		0.570799308	0.233929946
CAGL0J04026g			-0.863489586	0.093916982	-0.395390018	0.035393265	0.738314259	0.429388404
CAGL0J04048g	0.013463779		-0.830876011	1.393616773	-2.23092066	0.002693447	0.481838249	0.13791644
CAGL0J04070g	-0.611291338	0.106939273	0.604700283	0.507778978	0.114474024	0.077773203	-1.028643933	0.190360627
CAGL0J04092g			0.064586683		-0.23778932	0.061898748	0.892278815	0.264855086
CAGL0J04114g	-1.076569134				-0.447281513		0.304642733	0.088962063
CAGL0J04136g			0.229089567	0.111004349	-0.261158416	0.094952965	0.894165792	0.344636021
CAGL0J04158g	0.54243777	0.753464866	-0.302731596	0.471860429	-0.502298824	1.146852544	1.188235295	0.212135577
CAGL0J04180g	1.869495414	0.303762913	0.64385619		-0.097266962	0.081662594	0.26800973	0.136068121
CAGL0J04202g			1.108766132		-1.25432317	0.098776769	1.500460339	0.163197918
CAGL0J04224g	0.457748784	0.802021925	-0.238180755	0.574773638	0.008862313	0.987044275	0.734967366	0.186491876
CAGL0J04246g	-0.015800376	1.056444658	0.602483285	0.730563183	-0.450034993	0.137152405	0.690252724	0.121634249
CAGL0J04268g	-0.440799934	1.522139857	0.551733157		-0.250450208	0.43989271	0.211897958	0.323645193
CAGL0J04290g					0.043129656	2.878894802		
CAGL0J04312g	1.195273485	0.33217645	-0.090054617	0.238300405	0.047859029	0.05465812	1.01386643	0.428276535
CAGL0J04334g	0.535374492		0.229481846		0.172969676	0.169110053	0.18648483	0.189051438
CAGL0J04356g	0.306323109		-0.438897828		0.287385879	0.241284859	0.593136172	0.126173066
CAGL0J04378g	0.117287527	0.656515227	-0.353007516	0.092033753	0.035025129		0.368091154	0.252399124
CAGL0J04400g					-0.649390788	0.088672534	0.863757755	0.11527098
CAGL0J04422g	0.52610722	0.465234068	-0.343553914	0.260612474	0.076916075	1.168126641	1.010705526	0.507665298
CAGL0J04444g	0.417879794	0.088246782	-0.232272152		0.675296115	1.562713974	-0.09604681	0.37122248
CAGL0J04466g	0.460769051	0.389061525	-0.342597909	0.171999971	-0.30975046	0.018547085	-0.39444927	0.149347448
CAGL0J04488g							0.244213895	0.20916868
CAGL0J04510g	-0.18800728	0.586806876	-0.110366423	0.162587895	0.022957451	0.099270375	-0.598205003	0.125660155
CAGL0J04532g	-0.976554983	2.023233751	0.083817499	0.219887896	0.400147794	0.087219619	-1.028233486	0.177423903
CAGL0J04554g	-0.149642182	1.242422285			-0.665987284	0.011591181	-1.989253847	0.439047166
CAGL0J04576g			0.624941409		1.229445576	0.055251454	-1.591263478	0.350282657
CAGL0J04598g	-0.037327341		0.699941516	0.620093988	0.285991031	0.550054798	-0.635390396	0.156681687
CAGL0J04620g	0.974947758	0.690307503	-0.138657123	0.337901849	-0.371513452	0.004442456	0.247555587	0.104729681
CAGL0J04642g			0.062900313	0.032493116	0.329899478	0.009391022	-0.071991021	0.51564914
CAGL0J04664g	0.715122572	0.826883358	-0.033092221	0.262644439	-0.447178423	0.501159155	0.455967425	0.098472243
CAGL0J04686g			0.346776514		-0.534399802		-0.053854864	0.192468011
CAGL0J04708g	-1.375946821	0.563357904			0.184210049	0.438770977	-0.400548785	0.353987707
CAGL0J04752g	-0.044082265	0.189552028	0.310917284	0.651270623	0.047518284	0.193040151	0.628122372	0.33750332
CAGL0J04774g	0.364914539	0.301827605	-0.187479259	0.285857924	0.023679886	0.120352588	0.244878616	0.408660985
CAGL0J04796g	-0.109530113	2.83478794	0.223873628	0.563086705	0.36276022		0.164357859	0.206084911
CAGL0J04818g	0.233175557	0.24423589	-0.320621252	0.368623329	-0.113418035	0.611785052	0.457508757	0.188873382
CAGL0J04840g	0.911911044	1.469214569			0.347439421		0.653075505	0.36173131
CAGL0J04862g	1.652620802		0.156810761	0.131295731	0.229655936	0.009434551	-0.172494386	0.316223591
CAGL0J04884g							0.404374413	0.232800362
CAGL0J04906g			-0.136516005				0.36750239	0.296390683
CAGL0J04928g	-1.051453049	0.201051134	0.256753939	0.430328234	1.147074354	0.06491332	-1.088630077	0.24230515
CAGL0J04950g			0.653479165		0.418855839		-0.379287454	0.232824713
CAGL0J04972g			0.175880328		-0.65425289		-0.119253129	0.289761378
CAGL0J04994g	1.075795351				-0.046870868	0.115165041	0.77905372	0.187379776
CAGL0J05016g	0.026857062	0.318575891	0.069102881	0.220269151	-0.190608893	0.114819516	0.322260847	0.17468703
CAGL0J05060g					-0.498981844		0.265494739	0.308171338
CAGL0J05082g					-0.233000521		0.707858801	0.147518693
CAGL0J05104g	0.389586396				-0.217874615	0.10624574	0.553826154	0.250492769
CAGL0J05126g	0.088671121	1.757127481	-0.619873869	0.368370911	-0.279619555	0.092798735	1.121128964	0.121643602
CAGL0J05148g			1.053634638	0.325006898	0.866735426	0.057001853	0.403280335	0.177650791
CAGL0J05170g	0.403942207	0.076129696	-0.423643753	0.365886261	-0.031756367	1.644345274	-0.351148618	0.560803558
CAGL0J05192g	0.50694205	0.872986016	-0.044627897	0.348882336	-0.509045937	0.13130094		
CAGL0J05214g	-0.253080399	0.77785677	0.627297587	0.584581041	0.093303894	0.074187801	-0.23986298	0.360124024
CAGL0J05236g	-0.764377849		-0.257911722	0.125137041	0.13742827	0.015804105	0.14848944	0.297840968
CAGL0J05280g	0.276640066	0.482914265	-0.621966803		-0.008321242	0.03314232	-0.05861038	0.245547999
CAGL0J05302g	0.13785676	2.925346319	0.01084156		-0.111144614	0.110146916	0.966149012	0.231337652
CAGL0J05324g	0.59641001	1.084893698	-0.180692399	0.212460516	-0.464498306	0.336583349	1.159580396	0.064283151
CAGL0J05346g	0.042370319	0.216828437	-0.270228611	0.429629674	0.340365368	0.782024418	0.089839404	0.3275404
CAGL0J05368g	-0.013260361	1.283894658	0.834560437	0.96417878	-0.093637133	0.050090483	-0.305621944	0.097478264
CAGL0J05390g	0.16267573	1.775603298	-0.439414714	0.347753188	-0.913223335	1.04414406	-1.426318296	0.115063775
CAGL0J05412g	-0.801810642	0.358047256	0.540518413	0.723442991	0.508474136	0.468997608	-0.676848365	0.323925883
CAGL0J05434g	0.913980745	0.243965452	-0.198590218	0.591090884	-0.873741811	0.303645297	-0.121561472	0.18446471
CAGL0J05456g			2.259816887		0.18507847	0.097355457	-0.240314386	0.056949456
CAGL0J05478g	0.418040885	1.386719171	0.187150808	0.209816946	-0.411964419	0.883274677	1.109747187	0.138995568
CAGL0J05500g			0.073198048	0.20254216	-0.068468977	0.439027031	0.516896156	0.337464568
CAGL0J05522g	-0.687178103	1.155281553	0.526802755		0.192291423	0.026266689	-0.279548989	0.430577542
CAGL0J05544g	-1.220903962	0.113063698	-0.018528974	0.462097895	0.019175669	0.546819877	-0.224309647	0.148030454
CAGL0J05566g	-0.093260871	0.76216167	0.425414585	0.553089611	0.2504256	1.462154737	-0.009463309	0.319423296
CAGL0J05588g			1.885118317		-0.428615127		0.474889314	0.188964885
CAGL0J05610g	-0.159320211	0.174669478	-0.734944474	0.307880314	-0.377709042	0.182511784	0.280398275	0.452225944
CAGL0J05632g			0.038351409		0.24840958	0.164533992	0.114975478	0.103892008
CAGL0J05654g	-0.267377301	0.685235452	0.08351003	0.505175009	0.366975458	0.724710269	-0.044616614	0.250632506
CAGL0J05676g					0.019621123	0.090884747	-0.391846455	0.297430888
CAGL0J05698g	-0.549514661	0.617060128	-0.598237731		0.387381323	0.151853437	-0.353169052	0.112856036
CAGL0J05720g	-0.040519139	1.462879649	-0.296092375	0.457113136	0.197262603	1.235042715	0.68724639	0.423556691
CAGL0J05742g			-0.001853041		0.1868949	0.015046956	0.752243636	0.309600888
CAGL0J05764g	0.144920946	0.787663816	0.539337171	0.38426192	-0.33976699	0.023614739	-0.111337214	0.059848746
CAGL0J05786g	-0.130819446	0.306536191	-0.044777538	0.226113284	0.347581141	0.092143086	-0.512882625	0.143387637
CAGL0J05808g					-0.411078331	0.125346135	-0.074229243	0.1131078
CAGL0J05830g							0.447551689	0.100315611
CAGL0J05852g			-0.277082476	0.268188083	-0.378252564	0.053945388	1.438880837	0.118475095
CAGL0J05874g					-0.390786321	0.113094415	0.216507525	0.418998454
CAGL0J05896g					-0.023759467		-0.341479591	0.094125879
CAGL0J05918g	0.256966409	0.732370449	0.324948321	0.178759299	0.014246714	0.070812247	0.492389153	0.181186571
CAGL0J05940g	0.436514191	2.238087469	0.158629846	0.115266606	-0.174689468	0.006110185	0.109945348	0.274562986
CAGL0J05962g			0.51599001	1.375285212	-0.41802546	0.057210178	1.149908485	0.363137589
CAGL0J05984g	-1.12596628	0.346927425	0.467830732	0.174183766	0.945563942	0.019923951	-1.321470964	0.196889541
CAGL0J06006g	0.039534229	0.720872991	0.535592867	0.170247566	0.141809716	0.02092487	-0.61901619	0.252878714
CAGL0J06028g	-0.115871408						-0.781150342	0.328086598
CAGL0J06050g	0.510421322	0.219565408	0.679696651	0.198140726	0.080925027	0.365999534	-0.084220395	0.133809806
CAGL0J06072g			0.067517097	0.38964078	0.541381323	1.877864085	-0.046816386	0.244207136
CAGL0J06094g	-0.143566299	0.319981037	-0.072927462	0.001487539	0.489149874	0.106483563	-0.530147607	0.416985113
CAGL0J06116g			0.408805546		-0.20810979	0.10298712	0.286077208	0.229670691
CAGL0J06138g					2.630387762		-0.425432482	0.031563371
CAGL0J06160g	0.179902264	0.654088392	-0.268366727	0.517784179	-0.174087979	0.098540337	-0.398160386	0.576727907
CAGL0J06182g	0.289917684	0.082129547	-0.241432151		-0.060494357	0.148252328	0.20505879	0.419880131
CAGL0J06204g			0.080217364	0.143840279	-0.38353605	0.000881118	0.524592128	0.238381542
CAGL0J06226g	0.09615542	0.380655759	-0.332503158	0.3291546	0.16005	0.029539119	0.176575725	0.300438376
CAGL0J06248g	0.25038703				0.04121301		-0.133548482	0.261842825
CAGL0J06270g							1.05110875	0.229556895
CAGL0J06292g	0.298510488		-0.071626409	0.469658973	-0.353528549	0.025639646	0.363494896	0.311887871
CAGL0J06314g			-0.364974238	0.517251229	0.1448376	0.488393418	0.792701179	0.337336004
CAGL0J06336g			0.782263941		0.227522138	0.085458363	0.00729379	0.603582752
CAGL0J06358g	-0.18294543	1.274312016			-0.068117214	0.077847179	0.028632268	0.602728423
CAGL0J06380g	0.356608734	1.285455513	0.786928855	0.391255531	-1.009070822	0.011708011	-0.143178009	0.297964646
CAGL0J06402g	-0.013546532		-0.613098753	1.202682258	0.332733874	0.052837906	0.292708664	0.240287906
CAGL0J06424g	-0.276604081	0.218419449	0.087728138	0.186974561	0.33777487	0.034864341	-0.302664267	0.399780951
CAGL0J06468g	0.49147626	0.515431044	-0.509348739	0.253362203	-0.166528903	0.656145088	0.91742813	0.226562617
CAGL0J06490g	0.655907232	0.333895208	0.333854149	0.646865809	0.248423645	0.106504369	0.339921851	0.109146478
CAGL0J06512g	-0.061646052	0.851899882	-0.565743255	0.391634154	0.073711288	0.20142203	-0.201966362	0.14883157
CAGL0J06534g	-0.419731818	0.668337348	-0.020332234	0.366813086	0.364115653	0.454156867	-0.520507308	0.069761607
CAGL0J06556g							-0.05507687	0.190692336
CAGL0J06578g	0.075566383	0.654910049	0.582690326	0.722041992	-0.031248986	0.003936869	-0.035390167	0.09708773
CAGL0J06600g	-0.119515343	0.67446851	0.079653511	0.235031177	-0.133204757	0.430506814	-0.484015291	0.101388331
CAGL0J06622g			0.686857909	0.261358804	0.208713444	0.048485483	-0.080582861	0.273938454
CAGL0J06666g	-0.097118746	0.853677353	0.529840584	0.287525343	0.052097787	0.335864517	-0.944608688	0.131585228
CAGL0J06688g	-1.15540167				0.056454487	0.190653611	-0.425506051	0.388054005
CAGL0J06710g	0.706049849	0.630373443	0.171492095	0.356169647	-0.191626473	0.580972247	0.653800727	0.153457552
CAGL0J06732g	-1.163863249				0.034804704	0.171328695	-0.452887126	0.342045223
CAGL0J06754g	-0.095448802		0.305302203	0.287265584	-0.097495942	0.078426622	0.063757909	0.061171525
CAGL0J06776g	-0.097260281	0.420863099	-0.360978946	0.663846805	0.597952393	0.26498181	-0.468073247	0.260878977
CAGL0J06798g	-0.537128817		0.412353415		-0.385360014	0.096800503	0.134804702	0.211980146
CAGL0J06820g					-0.32367671	0.155676535	0.663019704	0.066477378
CAGL0J06842g	-0.089977133		0.273875965		0.085260402	0.15242837	-0.4518908	0.127991593
CAGL0J06864g			-0.079940516		1.846171865		0.219863552	0.10137071
CAGL0J06886g	0.764958518		0.768890889	1.170635551	0.170569	0.069860228	-0.09768158	0.376929837
CAGL0J06908g					-0.182741109	0.08050937	0.500669924	0.232726122
CAGL0J06930g	0.252504945	0.794233795	0.059743875	0.089941541	-0.391914718	0.134468372	0.564969586	0.233950246
CAGL0J06952g	-0.432203143	0.510965491	0.189254962	0.432988308	0.009268885	0.064205621	-0.645420785	0.055042347
CAGL0J06974g	-1.264917038		0.79291415	1.695065634	0.273928651	0.020152021	-0.083421649	0.413463751
CAGL0J06996g	0.656966272		-0.418790171	0.013233705	0.057536427	1.034535463	0.039209966	0.305694244
CAGL0J07018g					-0.051398094	0.039931901	0.125891627	0.307643228
CAGL0J07040g	-0.008002253	0.78131439	-0.160987597	0.313321382	0.292405831	1.539758684	0.120599976	0.344048953
CAGL0J07062g	0.643475981	0.487352311	-0.443780168	0.188922021	0.084683023	0.394021693	-0.178904986	0.276575583
CAGL0J07084g			-0.275438486	0.456584598	-0.180373605	0.881161779	1.009651059	0.418885121
CAGL0J07106g	-0.111356069	0.66276368	-0.114585425	0.159552482	-0.452271275	0.054607965	0.162170048	0.268797093
CAGL0J07128g	1.009620021	0.705623475	-0.440411483	0.570250069	-0.041944411	0.935616638	0.058122481	0.10009589
CAGL0J07150g	-0.267520092	1.076369239	-0.712767279	0.205126892	-0.077449975	0.214473944	-0.400677999	0.38994819
CAGL0J07172g	1.296612954		-0.459167507	0.107902417	0.030959004	0.063416636	-0.201153956	0.273402891
